timestamp,model_name,serving_pool,desired_replicas,ready_replicas,max_batch_size,concurrency_limit,queued_requests,kv_cache_used_gb,health_state
2026-04-13T01:45:00Z,embed-small,shared,2,2,64,256,3,7.95,normal
2026-04-13T01:45:00Z,reranker-3b,shared,1,1,48,96,1,4.97,normal
2026-04-13T01:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,6.52,normal
2026-04-13T02:00:00Z,chat-small-8b,shared,2,2,16,64,8,14.51,normal
2026-04-13T02:00:00Z,chat-mid-34b,serving,3,3,12,72,0,62.19,normal
2026-04-13T02:00:00Z,code-assist-15b,shared,2,2,14,56,8,29.58,normal
2026-04-13T02:00:00Z,vision-chat-12b,serving,2,2,8,32,0,27.27,normal
2026-04-13T02:00:00Z,embed-small,shared,2,2,64,256,9,12.41,normal
2026-04-13T02:00:00Z,reranker-3b,shared,1,1,48,96,3,3.28,normal
2026-04-13T02:00:00Z,batch-summarizer-7b,training,1,1,24,48,15,4.59,normal
2026-04-13T02:15:00Z,chat-small-8b,shared,2,2,16,64,2,11.5,normal
2026-04-13T02:15:00Z,chat-mid-34b,serving,3,3,12,72,5,54.11,normal
2026-04-13T02:15:00Z,code-assist-15b,shared,2,2,14,56,13,32.58,normal
2026-04-13T02:15:00Z,vision-chat-12b,serving,2,2,8,32,4,36.68,normal
2026-04-13T02:15:00Z,embed-small,shared,2,2,64,256,6,7.08,normal
2026-04-13T02:15:00Z,reranker-3b,shared,1,1,48,96,3,3.48,normal
2026-04-13T02:15:00Z,batch-summarizer-7b,training,1,1,24,48,4,5.49,normal
2026-04-13T02:30:00Z,chat-small-8b,shared,2,2,16,64,11,8.05,normal
2026-04-13T02:30:00Z,chat-mid-34b,serving,3,3,12,72,15,46.33,normal
2026-04-13T02:30:00Z,code-assist-15b,shared,2,2,14,56,7,34.47,normal
2026-04-13T02:30:00Z,vision-chat-12b,serving,2,2,8,32,7,28.47,normal
2026-04-13T02:30:00Z,embed-small,shared,2,2,64,256,10,6.04,normal
2026-04-13T02:30:00Z,reranker-3b,shared,1,1,48,96,3,3.75,normal
2026-04-13T02:30:00Z,batch-summarizer-7b,training,1,1,24,48,7,9.34,normal
2026-04-13T02:45:00Z,chat-small-8b,shared,2,2,16,64,2,17.89,normal
2026-04-13T02:45:00Z,chat-mid-34b,serving,3,3,12,72,5,41.49,normal
2026-04-13T02:45:00Z,code-assist-15b,shared,2,2,14,56,12,25.89,normal
2026-04-13T02:45:00Z,vision-chat-12b,serving,2,2,8,32,0,37.99,normal
2026-04-13T02:45:00Z,embed-small,shared,2,2,64,256,7,8.54,normal
2026-04-13T02:45:00Z,reranker-3b,shared,1,1,48,96,0,3.29,normal
2026-04-13T02:45:00Z,batch-summarizer-7b,training,1,1,24,48,11,6.97,normal
2026-04-13T03:00:00Z,chat-small-8b,shared,2,2,16,64,4,7.72,normal
2026-04-13T03:00:00Z,chat-mid-34b,serving,3,3,12,72,0,83.83,normal
2026-04-13T03:00:00Z,code-assist-15b,shared,2,2,14,56,7,14.96,normal
2026-04-13T03:00:00Z,vision-chat-12b,serving,2,2,8,32,10,47.9,normal
2026-04-13T03:00:00Z,embed-small,shared,2,2,64,256,8,9.59,normal
2026-04-13T03:00:00Z,reranker-3b,shared,1,1,48,96,1,4.87,normal
2026-04-13T03:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,9.96,normal
2026-04-13T03:15:00Z,chat-small-8b,shared,2,2,16,64,8,12.06,normal
2026-04-13T03:15:00Z,chat-mid-34b,serving,3,3,12,72,8,58.51,normal
2026-04-13T03:15:00Z,code-assist-15b,shared,2,2,14,56,9,19.37,normal
2026-04-13T03:15:00Z,vision-chat-12b,serving,2,2,8,32,0,43.63,normal
2026-04-13T03:15:00Z,embed-small,shared,2,2,64,256,0,5.37,normal
2026-04-13T03:15:00Z,reranker-3b,shared,1,1,48,96,11,5.34,normal
2026-04-13T03:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,5.32,normal
2026-04-13T03:30:00Z,chat-small-8b,shared,2,2,16,64,10,14.69,normal
2026-04-13T03:30:00Z,chat-mid-34b,serving,3,3,12,72,3,92.32,normal
2026-04-13T03:30:00Z,code-assist-15b,shared,2,2,14,56,12,35.18,normal
2026-04-13T03:30:00Z,vision-chat-12b,serving,2,2,8,32,4,32.16,normal
2026-04-13T03:30:00Z,embed-small,shared,2,2,64,256,6,10.57,normal
2026-04-13T03:30:00Z,reranker-3b,shared,1,1,48,96,6,3.54,normal
2026-04-13T03:30:00Z,batch-summarizer-7b,training,1,1,24,48,10,9.23,normal
2026-04-13T03:45:00Z,chat-small-8b,shared,2,2,16,64,4,10.03,normal
2026-04-13T03:45:00Z,chat-mid-34b,serving,3,3,12,72,12,64.06,normal
2026-04-13T03:45:00Z,code-assist-15b,shared,2,2,14,56,5,27.65,normal
2026-04-13T03:45:00Z,vision-chat-12b,serving,2,2,8,32,0,27.48,normal
2026-04-13T03:45:00Z,embed-small,shared,2,2,64,256,9,13.1,normal
2026-04-13T03:45:00Z,reranker-3b,shared,1,1,48,96,5,3.0,normal
2026-04-13T03:45:00Z,batch-summarizer-7b,training,1,1,24,48,0,4.63,normal
2026-04-13T04:00:00Z,chat-small-8b,shared,2,2,16,64,10,16.07,normal
2026-04-13T04:00:00Z,chat-mid-34b,serving,3,3,12,72,6,40.4,normal
2026-04-13T04:00:00Z,code-assist-15b,shared,2,2,14,56,1,27.35,normal
2026-04-13T04:00:00Z,vision-chat-12b,serving,2,2,8,32,5,41.33,normal
2026-04-13T04:00:00Z,embed-small,shared,2,2,64,256,9,12.75,normal
2026-04-13T04:00:00Z,reranker-3b,shared,1,1,48,96,6,2.59,normal
2026-04-13T04:00:00Z,batch-summarizer-7b,training,1,1,24,48,4,9.03,normal
2026-04-13T04:15:00Z,chat-small-8b,shared,2,2,16,64,7,8.42,normal
2026-04-13T04:15:00Z,chat-mid-34b,serving,3,3,12,72,9,96.1,normal
2026-04-13T04:15:00Z,code-assist-15b,shared,2,2,14,56,4,15.72,normal
2026-04-13T04:15:00Z,vision-chat-12b,serving,2,2,8,32,2,30.11,normal
2026-04-13T04:15:00Z,embed-small,shared,2,2,64,256,1,5.81,normal
2026-04-13T04:15:00Z,reranker-3b,shared,1,1,48,96,9,3.37,normal
2026-04-13T04:15:00Z,batch-summarizer-7b,training,1,1,24,48,5,7.01,normal
2026-04-13T04:30:00Z,chat-small-8b,shared,2,2,16,64,13,13.78,normal
2026-04-13T04:30:00Z,chat-mid-34b,serving,3,3,12,72,4,88.88,normal
2026-04-13T04:30:00Z,code-assist-15b,shared,2,2,14,56,1,36.62,normal
2026-04-13T04:30:00Z,vision-chat-12b,serving,2,2,8,32,3,45.6,normal
2026-04-13T04:30:00Z,embed-small,shared,2,2,64,256,2,8.11,normal
2026-04-13T04:30:00Z,reranker-3b,shared,1,1,48,96,5,3.84,normal
2026-04-13T04:30:00Z,batch-summarizer-7b,training,1,1,24,48,0,9.1,normal
2026-04-13T04:45:00Z,chat-small-8b,shared,2,2,16,64,1,16.74,normal
2026-04-13T04:45:00Z,chat-mid-34b,serving,3,3,12,72,0,48.38,normal
2026-04-13T04:45:00Z,code-assist-15b,shared,2,2,14,56,5,20.17,normal
2026-04-13T04:45:00Z,vision-chat-12b,serving,2,2,8,32,0,36.1,normal
2026-04-13T04:45:00Z,embed-small,shared,2,2,64,256,6,12.48,normal
2026-04-13T04:45:00Z,reranker-3b,shared,1,1,48,96,2,3.02,normal
2026-04-13T04:45:00Z,batch-summarizer-7b,training,1,1,24,48,0,7.02,normal
2026-04-13T05:00:00Z,chat-small-8b,shared,2,2,16,64,0,11.45,normal
2026-04-13T05:00:00Z,chat-mid-34b,serving,3,3,12,72,7,54.78,normal
2026-04-13T05:00:00Z,code-assist-15b,shared,2,2,14,56,11,32.92,normal
2026-04-13T05:00:00Z,vision-chat-12b,serving,2,2,8,32,8,48.57,normal
2026-04-13T05:00:00Z,embed-small,shared,2,2,64,256,0,5.51,normal
2026-04-13T05:00:00Z,reranker-3b,shared,1,1,48,96,2,3.91,normal
2026-04-13T05:00:00Z,batch-summarizer-7b,training,1,1,24,48,13,11.16,normal
2026-04-13T05:15:00Z,chat-small-8b,shared,2,2,16,64,11,8.56,normal
2026-04-13T05:15:00Z,chat-mid-34b,serving,3,3,12,72,3,58.72,normal
2026-04-13T05:15:00Z,code-assist-15b,shared,2,2,14,56,0,33.57,normal
2026-04-13T05:15:00Z,vision-chat-12b,serving,2,2,8,32,6,51.47,normal
2026-04-13T05:15:00Z,embed-small,shared,2,2,64,256,6,11.41,normal
2026-04-13T05:15:00Z,reranker-3b,shared,1,1,48,96,2,3.03,normal
2026-04-13T05:15:00Z,batch-summarizer-7b,training,1,1,24,48,11,5.78,normal
2026-04-13T05:30:00Z,chat-small-8b,shared,2,2,16,64,2,16.59,normal
2026-04-13T05:30:00Z,chat-mid-34b,serving,3,3,12,72,11,70.74,normal
2026-04-13T05:30:00Z,code-assist-15b,shared,2,2,14,56,5,31.24,normal
2026-04-13T05:30:00Z,vision-chat-12b,serving,2,2,8,32,10,56.81,normal
2026-04-13T05:30:00Z,embed-small,shared,2,2,64,256,7,4.9,normal
2026-04-13T05:30:00Z,reranker-3b,shared,1,1,48,96,8,5.18,normal
2026-04-13T05:30:00Z,batch-summarizer-7b,training,1,1,24,48,7,11.45,normal
2026-04-13T05:45:00Z,chat-small-8b,shared,2,2,16,64,6,10.82,normal
2026-04-13T05:45:00Z,chat-mid-34b,serving,3,3,12,72,7,79.28,normal
2026-04-13T05:45:00Z,code-assist-15b,shared,2,2,14,56,3,33.67,normal
2026-04-13T05:45:00Z,vision-chat-12b,serving,2,2,8,32,0,42.09,normal
2026-04-13T05:45:00Z,embed-small,shared,2,2,64,256,8,10.8,normal
2026-04-13T05:45:00Z,reranker-3b,shared,1,1,48,96,8,3.31,normal
2026-04-13T05:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,10.34,normal
2026-04-13T06:00:00Z,chat-small-8b,shared,2,2,16,64,7,19.1,normal
2026-04-13T06:00:00Z,chat-mid-34b,serving,3,3,12,72,2,102.25,normal
2026-04-13T06:00:00Z,code-assist-15b,shared,2,2,14,56,4,19.65,normal
2026-04-13T06:00:00Z,vision-chat-12b,serving,2,2,8,32,0,37.17,normal
2026-04-13T06:00:00Z,embed-small,shared,2,2,64,256,7,11.73,normal
2026-04-13T06:00:00Z,reranker-3b,shared,1,1,48,96,6,4.9,normal
2026-04-13T06:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,11.44,normal
2026-04-13T06:15:00Z,chat-small-8b,shared,2,2,16,64,5,11.4,normal
2026-04-13T06:15:00Z,chat-mid-34b,serving,3,3,12,72,4,50.61,normal
2026-04-13T06:15:00Z,code-assist-15b,shared,2,2,14,56,5,16.5,normal
2026-04-13T06:15:00Z,vision-chat-12b,serving,2,2,8,32,10,33.45,normal
2026-04-13T06:15:00Z,embed-small,shared,2,2,64,256,12,6.32,normal
2026-04-13T06:15:00Z,reranker-3b,shared,1,1,48,96,7,3.53,normal
2026-04-13T06:15:00Z,batch-summarizer-7b,training,1,1,24,48,2,9.5,normal
2026-04-13T06:30:00Z,chat-small-8b,shared,2,2,16,64,7,11.97,normal
2026-04-13T06:30:00Z,chat-mid-34b,serving,3,3,12,72,8,61.09,normal
2026-04-13T06:30:00Z,code-assist-15b,shared,2,2,14,56,6,23.17,normal
2026-04-13T06:30:00Z,vision-chat-12b,serving,2,2,8,32,13,61.99,normal
2026-04-13T06:30:00Z,embed-small,shared,2,2,64,256,7,5.23,normal
2026-04-13T06:30:00Z,reranker-3b,shared,1,1,48,96,7,5.24,normal
2026-04-13T06:30:00Z,batch-summarizer-7b,training,1,1,24,48,5,8.58,normal
2026-04-13T06:45:00Z,chat-small-8b,shared,2,2,16,64,3,11.65,normal
2026-04-13T06:45:00Z,chat-mid-34b,serving,3,3,12,72,13,47.6,normal
2026-04-13T06:45:00Z,code-assist-15b,shared,2,2,14,56,7,19.06,normal
2026-04-13T06:45:00Z,vision-chat-12b,serving,2,2,8,32,12,24.97,normal
2026-04-13T06:45:00Z,embed-small,shared,2,2,64,256,4,10.81,normal
2026-04-13T06:45:00Z,reranker-3b,shared,1,1,48,96,10,3.42,normal
2026-04-13T06:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,6.81,normal
2026-04-13T07:00:00Z,chat-small-8b,shared,2,2,16,64,11,12.45,normal
2026-04-13T07:00:00Z,chat-mid-34b,serving,3,3,12,72,11,86.55,normal
2026-04-13T07:00:00Z,code-assist-15b,shared,2,2,14,56,11,13.8,normal
2026-04-13T07:00:00Z,vision-chat-12b,serving,2,2,8,32,12,57.52,normal
2026-04-13T07:00:00Z,embed-small,shared,2,2,64,256,11,8.53,normal
2026-04-13T07:00:00Z,reranker-3b,shared,1,1,48,96,4,2.95,normal
2026-04-13T07:00:00Z,batch-summarizer-7b,training,1,1,24,48,13,6.0,normal
2026-04-13T07:15:00Z,chat-small-8b,shared,2,2,16,64,0,16.65,normal
2026-04-13T07:15:00Z,chat-mid-34b,serving,3,3,12,72,6,88.28,normal
2026-04-13T07:15:00Z,code-assist-15b,shared,2,2,14,56,4,37.11,normal
2026-04-13T07:15:00Z,vision-chat-12b,serving,2,2,8,32,4,49.42,normal
2026-04-13T07:15:00Z,embed-small,shared,2,2,64,256,8,10.97,normal
2026-04-13T07:15:00Z,reranker-3b,shared,1,1,48,96,8,3.54,normal
2026-04-13T07:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,9.5,normal
2026-04-13T07:30:00Z,chat-small-8b,shared,2,2,16,64,14,17.8,normal
2026-04-13T07:30:00Z,chat-mid-34b,serving,3,3,12,72,2,96.99,normal
2026-04-13T07:30:00Z,code-assist-15b,shared,2,2,14,56,9,19.97,normal
2026-04-13T07:30:00Z,vision-chat-12b,serving,2,2,8,32,9,42.92,normal
2026-04-13T07:30:00Z,embed-small,shared,2,2,64,256,0,13.07,normal
2026-04-13T07:30:00Z,reranker-3b,shared,1,1,48,96,4,4.1,normal
2026-04-13T07:30:00Z,batch-summarizer-7b,training,1,1,24,48,14,9.08,normal
2026-04-13T07:45:00Z,chat-small-8b,shared,2,2,16,64,7,7.97,normal
2026-04-13T07:45:00Z,chat-mid-34b,serving,3,3,12,72,3,60.88,normal
2026-04-13T07:45:00Z,code-assist-15b,shared,2,2,14,56,14,27.22,normal
2026-04-13T07:45:00Z,vision-chat-12b,serving,2,2,8,32,10,24.87,normal
2026-04-13T07:45:00Z,embed-small,shared,2,2,64,256,8,12.31,normal
2026-04-13T07:45:00Z,reranker-3b,shared,1,1,48,96,4,3.61,normal
2026-04-13T07:45:00Z,batch-summarizer-7b,training,1,1,24,48,6,8.2,normal
2026-04-13T08:00:00Z,chat-small-8b,shared,2,2,16,64,9,17.24,normal
2026-04-13T08:00:00Z,chat-mid-34b,serving,3,3,12,72,8,58.48,normal
2026-04-13T08:00:00Z,code-assist-15b,shared,2,2,14,56,12,20.34,normal
2026-04-13T08:00:00Z,vision-chat-12b,serving,2,2,8,32,4,60.25,normal
2026-04-13T08:00:00Z,embed-small,shared,2,2,64,256,14,12.76,normal
2026-04-13T08:00:00Z,reranker-3b,shared,1,1,48,96,12,3.67,normal
2026-04-13T08:00:00Z,batch-summarizer-7b,training,1,1,24,48,11,7.7,normal
2026-04-13T08:15:00Z,chat-small-8b,shared,2,2,16,64,12,17.41,normal
2026-04-13T08:15:00Z,chat-mid-34b,serving,3,3,12,72,5,65.89,normal
2026-04-13T08:15:00Z,code-assist-15b,shared,2,2,14,56,7,28.82,normal
2026-04-13T08:15:00Z,vision-chat-12b,serving,2,2,8,32,3,52.04,normal
2026-04-13T08:15:00Z,embed-small,shared,2,2,64,256,12,6.32,normal
2026-04-13T08:15:00Z,reranker-3b,shared,1,1,48,96,4,4.62,normal
2026-04-13T08:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,7.96,normal
2026-04-13T08:30:00Z,chat-small-8b,shared,2,2,16,64,12,14.75,normal
2026-04-13T08:30:00Z,chat-mid-34b,serving,3,3,12,72,14,59.45,normal
2026-04-13T08:30:00Z,code-assist-15b,shared,2,2,14,56,16,19.23,normal
2026-04-13T08:30:00Z,vision-chat-12b,serving,2,2,8,32,10,61.87,normal
2026-04-13T08:30:00Z,embed-small,shared,2,2,64,256,7,10.89,normal
2026-04-13T08:30:00Z,reranker-3b,shared,1,1,48,96,7,5.46,normal
2026-04-13T08:30:00Z,batch-summarizer-7b,training,1,1,24,48,10,6.55,normal
2026-04-13T08:45:00Z,chat-small-8b,shared,2,2,16,64,1,13.62,normal
2026-04-13T08:45:00Z,chat-mid-34b,serving,3,3,12,72,14,79.15,normal
2026-04-13T08:45:00Z,code-assist-15b,shared,2,2,14,56,6,24.69,normal
2026-04-13T08:45:00Z,vision-chat-12b,serving,2,2,8,32,13,23.76,normal
2026-04-13T08:45:00Z,embed-small,shared,2,2,64,256,11,10.18,normal
2026-04-13T08:45:00Z,reranker-3b,shared,1,1,48,96,4,2.96,normal
2026-04-13T08:45:00Z,batch-summarizer-7b,training,1,1,24,48,5,5.29,normal
2026-04-13T09:00:00Z,chat-small-8b,shared,2,2,16,64,6,19.71,normal
2026-04-13T09:00:00Z,chat-mid-34b,serving,3,3,12,72,9,78.33,normal
2026-04-13T09:00:00Z,code-assist-15b,shared,2,2,14,56,15,18.62,normal
2026-04-13T09:00:00Z,vision-chat-12b,serving,2,2,8,32,7,48.55,normal
2026-04-13T09:00:00Z,embed-small,shared,2,2,64,256,18,6.54,normal
2026-04-13T09:00:00Z,reranker-3b,shared,1,1,48,96,8,4.87,normal
2026-04-13T09:00:00Z,batch-summarizer-7b,training,1,1,24,48,6,8.35,normal
2026-04-13T09:15:00Z,chat-small-8b,shared,2,2,16,64,4,12.34,normal
2026-04-13T09:15:00Z,chat-mid-34b,serving,3,3,12,72,6,41.22,normal
2026-04-13T09:15:00Z,code-assist-15b,shared,2,2,14,56,9,23.11,normal
2026-04-13T09:15:00Z,vision-chat-12b,serving,2,2,8,32,9,43.93,normal
2026-04-13T09:15:00Z,embed-small,shared,2,2,64,256,11,8.04,normal
2026-04-13T09:15:00Z,reranker-3b,shared,1,1,48,96,7,3.01,normal
2026-04-13T09:15:00Z,batch-summarizer-7b,training,1,1,24,48,14,7.95,normal
2026-04-13T09:30:00Z,chat-small-8b,shared,2,2,16,64,9,16.84,normal
2026-04-13T09:30:00Z,chat-mid-34b,serving,3,3,12,72,1,70.38,normal
2026-04-13T09:30:00Z,code-assist-15b,shared,2,2,14,56,8,29.87,normal
2026-04-13T09:30:00Z,vision-chat-12b,serving,2,2,8,32,16,34.41,normal
2026-04-13T09:30:00Z,embed-small,shared,2,2,64,256,15,8.83,normal
2026-04-13T09:30:00Z,reranker-3b,shared,1,1,48,96,10,4.37,normal
2026-04-13T09:30:00Z,batch-summarizer-7b,training,1,1,24,48,13,8.29,normal
2026-04-13T09:45:00Z,chat-small-8b,shared,2,2,16,64,7,12.71,normal
2026-04-13T09:45:00Z,chat-mid-34b,serving,3,3,12,72,18,55.58,normal
2026-04-13T09:45:00Z,code-assist-15b,shared,2,2,14,56,7,29.89,normal
2026-04-13T09:45:00Z,vision-chat-12b,serving,2,2,8,32,6,24.33,normal
2026-04-13T09:45:00Z,embed-small,shared,2,2,64,256,8,8.62,normal
2026-04-13T09:45:00Z,reranker-3b,shared,1,1,48,96,12,2.2,normal
2026-04-13T09:45:00Z,batch-summarizer-7b,training,1,1,24,48,7,8.25,normal
2026-04-13T10:00:00Z,chat-small-8b,shared,2,2,16,64,8,17.89,normal
2026-04-13T10:00:00Z,chat-mid-34b,serving,3,3,12,72,16,62.55,normal
2026-04-13T10:00:00Z,code-assist-15b,shared,2,2,14,56,11,20.56,normal
2026-04-13T10:00:00Z,vision-chat-12b,serving,2,2,8,32,10,50.87,normal
2026-04-13T10:00:00Z,embed-small,shared,2,2,64,256,6,5.7,normal
2026-04-13T10:00:00Z,reranker-3b,shared,1,1,48,96,14,3.82,normal
2026-04-13T10:00:00Z,batch-summarizer-7b,training,1,1,24,48,14,8.16,normal
2026-04-13T10:15:00Z,chat-small-8b,shared,2,2,16,64,16,13.47,normal
2026-04-13T10:15:00Z,chat-mid-34b,serving,3,3,12,72,12,38.27,normal
2026-04-13T10:15:00Z,code-assist-15b,shared,2,2,14,56,14,35.43,normal
2026-04-13T10:15:00Z,vision-chat-12b,serving,2,2,8,32,8,36.24,normal
2026-04-13T10:15:00Z,embed-small,shared,2,2,64,256,16,11.59,normal
2026-04-13T10:15:00Z,reranker-3b,shared,1,1,48,96,14,2.38,normal
2026-04-13T10:15:00Z,batch-summarizer-7b,training,1,1,24,48,10,9.85,normal
2026-04-13T10:30:00Z,chat-small-8b,shared,2,2,16,64,12,10.17,normal
2026-04-13T10:30:00Z,chat-mid-34b,serving,3,3,12,72,17,52.04,normal
2026-04-13T10:30:00Z,code-assist-15b,shared,2,2,14,56,15,20.85,normal
2026-04-13T10:30:00Z,vision-chat-12b,serving,2,2,8,32,11,35.3,normal
2026-04-13T10:30:00Z,embed-small,shared,2,2,64,256,16,5.02,normal
2026-04-13T10:30:00Z,reranker-3b,shared,1,1,48,96,3,4.07,normal
2026-04-13T10:30:00Z,batch-summarizer-7b,training,1,1,24,48,11,11.93,normal
2026-04-13T10:45:00Z,chat-small-8b,shared,2,2,16,64,13,8.77,normal
2026-04-13T10:45:00Z,chat-mid-34b,serving,3,3,12,72,11,78.26,normal
2026-04-13T10:45:00Z,code-assist-15b,shared,2,2,14,56,12,18.92,normal
2026-04-13T10:45:00Z,vision-chat-12b,serving,2,2,8,32,9,38.83,normal
2026-04-13T10:45:00Z,embed-small,shared,2,2,64,256,10,12.16,normal
2026-04-13T10:45:00Z,reranker-3b,shared,1,1,48,96,9,5.43,normal
2026-04-13T10:45:00Z,batch-summarizer-7b,training,1,1,24,48,13,8.12,normal
2026-04-13T11:00:00Z,chat-small-8b,shared,2,2,16,64,12,11.69,normal
2026-04-13T11:00:00Z,chat-mid-34b,serving,3,3,12,72,1,79.18,normal
2026-04-13T11:00:00Z,code-assist-15b,shared,2,2,14,56,10,21.11,normal
2026-04-13T11:00:00Z,vision-chat-12b,serving,2,2,8,32,8,23.4,normal
2026-04-13T11:00:00Z,embed-small,shared,2,2,64,256,13,13.15,normal
2026-04-13T11:00:00Z,reranker-3b,shared,1,1,48,96,19,2.23,normal
2026-04-13T11:00:00Z,batch-summarizer-7b,training,1,1,24,48,9,6.06,normal
2026-04-13T11:15:00Z,chat-small-8b,shared,2,2,16,64,13,11.67,normal
2026-04-13T11:15:00Z,chat-mid-34b,serving,3,3,12,72,9,98.61,normal
2026-04-13T11:15:00Z,code-assist-15b,shared,2,2,14,56,13,30.23,normal
2026-04-13T11:15:00Z,vision-chat-12b,serving,2,2,8,32,13,29.48,normal
2026-04-13T11:15:00Z,embed-small,shared,2,2,64,256,17,7.52,normal
2026-04-13T11:15:00Z,reranker-3b,shared,1,1,48,96,15,4.56,normal
2026-04-13T11:15:00Z,batch-summarizer-7b,training,1,1,24,48,8,5.96,normal
2026-04-13T11:30:00Z,chat-small-8b,shared,2,2,16,64,9,13.48,normal
2026-04-13T11:30:00Z,chat-mid-34b,serving,3,3,12,72,14,101.66,normal
2026-04-13T11:30:00Z,code-assist-15b,shared,2,2,14,56,15,20.7,normal
2026-04-13T11:30:00Z,vision-chat-12b,serving,2,2,8,32,14,33.24,normal
2026-04-13T11:30:00Z,embed-small,shared,2,2,64,256,19,8.94,normal
2026-04-13T11:30:00Z,reranker-3b,shared,1,1,48,96,12,3.32,normal
2026-04-13T11:30:00Z,batch-summarizer-7b,training,1,1,24,48,17,8.4,normal
2026-04-13T11:45:00Z,chat-small-8b,shared,2,2,16,64,14,16.14,normal
2026-04-13T11:45:00Z,chat-mid-34b,serving,3,3,12,72,7,77.24,normal
2026-04-13T11:45:00Z,code-assist-15b,shared,2,2,14,56,6,16.82,normal
2026-04-13T11:45:00Z,vision-chat-12b,serving,2,2,8,32,8,51.5,normal
2026-04-13T11:45:00Z,embed-small,shared,2,2,64,256,13,6.44,normal
2026-04-13T11:45:00Z,reranker-3b,shared,1,1,48,96,9,2.73,normal
2026-04-13T11:45:00Z,batch-summarizer-7b,training,1,1,24,48,13,5.04,normal
2026-04-13T12:00:00Z,chat-small-8b,shared,2,2,16,64,20,13.89,normal
2026-04-13T12:00:00Z,chat-mid-34b,serving,3,3,12,72,14,98.35,normal
2026-04-13T12:00:00Z,code-assist-15b,shared,2,2,14,56,5,19.24,normal
2026-04-13T12:00:00Z,vision-chat-12b,serving,2,2,8,32,17,59.34,normal
2026-04-13T12:00:00Z,embed-small,shared,2,2,64,256,11,8.12,normal
2026-04-13T12:00:00Z,reranker-3b,shared,1,1,48,96,14,4.39,normal
2026-04-13T12:00:00Z,batch-summarizer-7b,training,1,1,24,48,9,9.62,normal
2026-04-13T12:15:00Z,chat-small-8b,shared,2,2,16,64,20,18.54,normal
2026-04-13T12:15:00Z,chat-mid-34b,serving,3,3,12,72,15,89.73,normal
2026-04-13T12:15:00Z,code-assist-15b,shared,2,2,14,56,13,31.94,normal
2026-04-13T12:15:00Z,vision-chat-12b,serving,2,2,8,32,4,34.75,normal
2026-04-13T12:15:00Z,embed-small,shared,2,2,64,256,14,11.44,normal
2026-04-13T12:15:00Z,reranker-3b,shared,1,1,48,96,11,4.47,normal
2026-04-13T12:15:00Z,batch-summarizer-7b,training,1,1,24,48,18,10.9,normal
2026-04-13T12:30:00Z,chat-small-8b,shared,2,2,16,64,18,19.13,normal
2026-04-13T12:30:00Z,chat-mid-34b,serving,3,3,12,72,11,75.94,normal
2026-04-13T12:30:00Z,code-assist-15b,shared,2,2,14,56,12,24.37,normal
2026-04-13T12:30:00Z,vision-chat-12b,serving,2,2,8,32,9,36.35,normal
2026-04-13T12:30:00Z,embed-small,shared,2,2,64,256,9,11.09,normal
2026-04-13T12:30:00Z,reranker-3b,shared,1,1,48,96,16,4.08,normal
2026-04-13T12:30:00Z,batch-summarizer-7b,training,1,1,24,48,8,6.52,normal
2026-04-13T12:45:00Z,chat-small-8b,shared,2,2,16,64,20,9.6,normal
2026-04-13T12:45:00Z,chat-mid-34b,serving,3,3,12,72,10,56.89,normal
2026-04-13T12:45:00Z,code-assist-15b,shared,2,2,14,56,8,14.95,normal
2026-04-13T12:45:00Z,vision-chat-12b,serving,2,2,8,32,13,46.01,normal
2026-04-13T12:45:00Z,embed-small,shared,2,2,64,256,9,8.6,normal
2026-04-13T12:45:00Z,reranker-3b,shared,1,1,48,96,10,5.01,normal
2026-04-13T12:45:00Z,batch-summarizer-7b,training,1,1,24,48,10,10.01,normal
2026-04-13T13:00:00Z,chat-small-8b,shared,2,2,16,64,16,10.14,normal
2026-04-13T13:00:00Z,chat-mid-34b,serving,3,3,12,72,13,71.15,normal
2026-04-13T13:00:00Z,code-assist-15b,shared,2,2,14,56,7,34.69,normal
2026-04-13T13:00:00Z,vision-chat-12b,serving,2,2,8,32,11,40.18,normal
2026-04-13T13:00:00Z,embed-small,shared,2,2,64,256,17,9.98,normal
2026-04-13T13:00:00Z,reranker-3b,shared,1,1,48,96,15,4.54,normal
2026-04-13T13:00:00Z,batch-summarizer-7b,training,1,1,24,48,17,4.72,normal
2026-04-13T13:15:00Z,chat-small-8b,shared,2,2,16,64,23,13.52,normal
2026-04-13T13:15:00Z,chat-mid-34b,serving,3,3,12,72,7,49.61,normal
2026-04-13T13:15:00Z,code-assist-15b,shared,2,2,14,56,6,16.85,normal
2026-04-13T13:15:00Z,vision-chat-12b,serving,2,2,8,32,7,56.26,normal
2026-04-13T13:15:00Z,embed-small,shared,2,2,64,256,13,6.8,normal
2026-04-13T13:15:00Z,reranker-3b,shared,1,1,48,96,11,2.34,normal
