submitted_at,started_at,finished_at,team,job_type,model_family,requested_gpus,requested_nodes,min_gpu_memory_gb,estimated_duration_min,actual_duration_min,priority,status,assigned_nodes,queue_wait_min,exit_reason,checkpoint_interval_min,job_id
2026-04-02T12:10:00Z,2026-04-02T14:34:00Z,2026-04-02T15:24:00Z,team-02,batch-inference,embedding,16,2,48,45,50,normal,completed,gpu-node-12|gpu-node-11,144,success,90,job-00070
2026-04-05T08:39:00Z,2026-04-05T09:05:00Z,2026-04-05T09:50:00Z,team-03,pretrain,vision,1,1,48,45,45,normal,completed,gpu-node-04,26,success,90,job-00243
2026-04-02T11:51:00Z,2026-04-02T13:11:00Z,2026-04-02T21:36:00Z,team-18,batch-inference,vision,8,1,40,480,505,normal,completed,gpu-node-10,80,success,60,job-00069
2026-04-03T02:57:00Z,2026-04-03T03:14:00Z,2026-04-03T08:25:00Z,team-01,finetune,llm,1,1,80,480,311,normal,completed,gpu-node-05,17,success,90,job-00103
2026-04-13T04:31:00Z,2026-04-13T05:38:00Z,2026-04-13T06:53:00Z,team-20,rlhf-batch,embedding,16,2,40,60,75,high,failed,gpu-node-07|gpu-node-11,67,node_lost,30,job-00668
2026-04-10T04:02:00Z,2026-04-10T05:08:00Z,2026-04-10T05:40:00Z,team-20,finetune,multimodal,8,1,80,45,32,normal,completed,gpu-node-09,66,success,30,job-00523
2026-04-12T22:23:00Z,2026-04-12T22:42:00Z,2026-04-13T11:14:00Z,team-23,embedding-index,vision,1,1,40,720,752,normal,failed,gpu-node-12,19,cuda_out_of_memory,60,job-00656
2026-04-10T23:46:00Z,2026-04-11T00:53:00Z,2026-04-11T01:25:00Z,team-16,embedding-index,embedding,8,1,80,45,32,normal,canceled,gpu-node-01,67,user_canceled,90,job-00563
2026-04-07T21:54:00Z,2026-04-07T22:20:00Z,2026-04-08T03:41:00Z,team-08,batch-inference,embedding,2,1,80,240,321,normal,completed,gpu-node-02,26,success,30,job-00393
2026-04-01T06:57:00Z,2026-04-01T07:40:00Z,2026-04-01T08:24:00Z,team-17,pretrain,multimodal,2,1,80,60,44,normal,completed,gpu-node-06,43,success,30,job-00011
2026-04-05T00:12:00Z,2026-04-05T00:50:00Z,2026-04-05T02:08:00Z,team-18,evaluation,llm,8,1,80,90,78,high,completed,gpu-node-11,38,success,60,job-00223
2026-04-13T04:25:00Z,2026-04-13T06:44:00Z,2026-04-13T07:45:00Z,team-13,pretrain,llm,16,2,48,60,61,normal,completed,gpu-node-01|gpu-node-03,139,success,60,job-00667
2026-04-07T14:24:00Z,2026-04-07T15:03:00Z,2026-04-07T23:23:00Z,team-23,finetune,vision,2,1,48,360,500,high,completed,gpu-node-05,39,success,30,job-00374
2026-04-11T05:38:00Z,2026-04-11T08:01:00Z,2026-04-11T09:31:00Z,team-07,evaluation,vision,8,1,80,90,90,low,completed,gpu-node-02,143,success,90,job-00580
2026-04-01T11:11:00Z,2026-04-01T11:47:00Z,2026-04-01T15:10:00Z,team-01,finetune,vision,1,1,40,240,203,high,completed,gpu-node-04,36,success,60,job-00020
2026-04-01T15:23:00Z,2026-04-01T16:41:00Z,2026-04-01T22:08:00Z,team-18,pretrain,multimodal,8,1,48,360,327,high,completed,gpu-node-09,78,success,60,job-00028
2026-04-11T00:49:00Z,2026-04-11T01:38:00Z,2026-04-11T02:06:00Z,team-13,finetune,vision,1,1,80,30,28,low,completed,gpu-node-08,49,success,30,job-00566
2026-04-01T12:28:00Z,2026-04-01T12:51:00Z,2026-04-01T13:48:00Z,team-22,batch-inference,llm,1,1,40,60,57,high,completed,gpu-node-05,23,success,90,job-00021
2026-04-05T03:23:00Z,2026-04-05T04:10:00Z,2026-04-05T07:03:00Z,team-18,finetune,multimodal,4,1,80,240,173,normal,completed,gpu-node-08,47,success,90,job-00229
2026-04-01T04:12:00Z,2026-04-01T05:28:00Z,2026-04-01T06:29:00Z,team-13,evaluation,vision,8,1,80,90,61,low,completed,gpu-node-06,76,success,60,job-00005
2026-04-01T05:40:00Z,2026-04-01T06:05:00Z,2026-04-01T07:15:00Z,team-14,finetune,embedding,1,1,48,60,70,normal,completed,gpu-node-04,25,success,60,job-00007
2026-04-11T08:32:00Z,2026-04-11T11:56:00Z,2026-04-12T00:37:00Z,team-12,batch-inference,vision,16,2,40,720,761,low,completed,gpu-node-07|gpu-node-11,204,success,60,job-00585
2026-04-12T17:40:00Z,2026-04-12T19:13:00Z,2026-04-13T02:27:00Z,team-14,embedding-index,embedding,8,1,48,480,434,normal,completed,gpu-node-06,93,success,90,job-00646
2026-04-14T18:34:00Z,2026-04-14T19:21:00Z,2026-04-14T20:16:00Z,team-24,pretrain,vision,1,1,48,60,55,low,canceled,gpu-node-03,47,user_canceled,60,job-00766
2026-04-08T14:58:00Z,2026-04-08T15:19:00Z,2026-04-08T23:04:00Z,team-14,evaluation,embedding,1,1,40,480,465,normal,completed,gpu-node-05,21,success,90,job-00427
2026-04-08T06:37:00Z,2026-04-08T07:18:00Z,2026-04-08T15:19:00Z,team-08,embedding-index,multimodal,4,1,40,480,481,normal,completed,gpu-node-12,41,success,45,job-00413
2026-04-04T23:18:00Z,2026-04-05T02:38:00Z,2026-04-05T03:07:00Z,team-13,evaluation,llm,16,2,48,30,29,low,completed,gpu-node-02|gpu-node-07,200,success,30,job-00220
2026-04-07T08:03:00Z,2026-04-07T09:27:00Z,2026-04-07T10:08:00Z,team-11,rlhf-batch,embedding,8,1,80,45,41,normal,completed,gpu-node-04,84,success,30,job-00352
2026-04-13T00:01:00Z,2026-04-13T00:20:00Z,2026-04-13T01:24:00Z,team-09,finetune,llm,2,1,48,60,64,normal,completed,gpu-node-03,19,success,60,job-00659
2026-04-06T21:37:00Z,2026-04-06T22:04:00Z,2026-04-07T01:42:00Z,team-10,pretrain,embedding,8,1,48,240,218,high,completed,gpu-node-05,27,success,90,job-00326
2026-04-09T20:38:00Z,2026-04-09T21:24:00Z,2026-04-09T23:24:00Z,team-12,batch-inference,llm,1,1,80,120,120,normal,completed,gpu-node-04,46,success,45,job-00505
2026-04-09T14:37:00Z,2026-04-09T17:13:00Z,2026-04-09T17:39:00Z,team-07,pretrain,embedding,8,1,48,30,26,low,completed,gpu-node-12,156,success,60,job-00479
2026-04-10T05:24:00Z,2026-04-10T06:04:00Z,2026-04-10T06:58:00Z,team-17,embedding-index,llm,1,1,80,45,54,normal,completed,gpu-node-03,40,success,60,job-00524
2026-04-03T18:17:00Z,2026-04-03T19:58:00Z,2026-04-04T01:37:00Z,team-22,rlhf-batch,vision,8,1,80,480,339,low,completed,gpu-node-06,101,success,45,job-00126
2026-04-01T09:18:00Z,2026-04-01T10:10:00Z,2026-04-01T12:24:00Z,team-07,embedding-index,multimodal,1,1,80,120,134,low,completed,gpu-node-06,52,success,60,job-00017
2026-04-03T00:21:00Z,2026-04-03T01:40:00Z,2026-04-03T02:09:00Z,team-24,embedding-index,multimodal,8,1,48,30,29,normal,completed,gpu-node-01,79,success,90,job-00094
2026-04-03T04:50:00Z,2026-04-03T06:06:00Z,2026-04-03T08:20:00Z,team-15,finetune,vision,2,1,80,120,134,low,completed,gpu-node-08,76,success,60,job-00107
2026-04-01T23:12:00Z,2026-04-02T00:06:00Z,2026-04-02T05:31:00Z,team-08,pretrain,llm,2,1,80,360,325,low,completed,gpu-node-10,54,success,60,job-00047
2026-04-09T14:35:00Z,2026-04-09T16:02:00Z,2026-04-09T23:52:00Z,team-20,batch-inference,vision,1,1,80,480,470,low,completed,gpu-node-04,87,success,30,job-00478
2026-04-04T15:02:00Z,2026-04-04T16:05:00Z,2026-04-05T01:09:00Z,team-19,finetune,vision,4,1,48,480,544,low,completed,gpu-node-10,63,success,60,job-00198
2026-04-05T08:48:00Z,2026-04-05T10:05:00Z,2026-04-05T17:56:00Z,team-01,batch-inference,llm,8,1,80,480,471,normal,completed,gpu-node-12,77,success,30,job-00244
2026-04-01T14:03:00Z,2026-04-01T18:54:00Z,2026-04-02T06:42:00Z,team-20,batch-inference,llm,32,4,40,720,708,normal,completed,gpu-node-05|gpu-node-09|gpu-node-10|gpu-node-01,291,success,45,job-00022
2026-04-13T05:55:00Z,2026-04-13T06:56:00Z,2026-04-13T07:28:00Z,team-24,finetune,multimodal,16,2,48,60,32,high,canceled,gpu-node-07|gpu-node-09,61,user_canceled,90,job-00672
2026-04-14T04:31:00Z,2026-04-14T05:44:00Z,2026-04-14T07:39:00Z,team-01,finetune,multimodal,8,1,40,90,115,low,completed,gpu-node-08,73,success,60,job-00736
2026-04-12T21:38:00Z,2026-04-12T23:10:00Z,2026-04-13T04:43:00Z,team-01,batch-inference,llm,4,1,40,240,333,low,canceled,gpu-node-12,92,user_canceled,45,job-00653
2026-04-04T08:27:00Z,2026-04-04T14:50:00Z,2026-04-04T18:52:00Z,team-12,batch-inference,llm,32,4,40,240,242,low,failed,gpu-node-05|gpu-node-06|gpu-node-11|gpu-node-08,383,cuda_out_of_memory,90,job-00160
2026-04-07T15:29:00Z,2026-04-07T15:57:00Z,2026-04-07T17:35:00Z,team-22,embedding-index,llm,1,1,40,90,98,high,completed,gpu-node-11,28,success,45,job-00377
2026-04-02T10:48:00Z,2026-04-02T11:37:00Z,2026-04-02T13:48:00Z,team-02,evaluation,llm,1,1,80,120,131,normal,completed,gpu-node-09,49,success,45,job-00066
2026-04-10T14:51:00Z,2026-04-10T15:22:00Z,2026-04-10T17:45:00Z,team-17,embedding-index,multimodal,4,1,40,120,143,high,completed,gpu-node-12,31,success,30,job-00543
2026-04-06T11:38:00Z,2026-04-06T13:02:00Z,2026-04-06T21:02:00Z,team-13,embedding-index,llm,1,1,80,480,480,normal,completed,gpu-node-04,84,success,30,job-00297
2026-04-10T03:09:00Z,2026-04-10T03:30:00Z,2026-04-10T03:57:00Z,team-12,evaluation,embedding,2,1,40,30,27,high,completed,gpu-node-03,21,success,30,job-00521
2026-04-06T04:19:00Z,2026-04-06T05:24:00Z,2026-04-06T06:34:00Z,team-08,evaluation,vision,4,1,80,60,70,low,completed,gpu-node-10,65,success,45,job-00283
2026-04-09T15:20:00Z,2026-04-09T15:53:00Z,2026-04-09T21:21:00Z,team-07,batch-inference,embedding,2,1,48,360,328,normal,completed,gpu-node-03,33,success,45,job-00486
2026-04-14T15:49:00Z,2026-04-14T16:38:00Z,2026-04-15T02:59:00Z,team-04,rlhf-batch,vision,1,1,80,720,621,normal,completed,gpu-node-09,49,success,90,job-00761
2026-04-13T13:35:00Z,2026-04-13T14:48:00Z,2026-04-13T17:04:00Z,team-08,pretrain,llm,8,1,40,120,136,normal,completed,gpu-node-09,73,success,90,job-00700
2026-04-07T09:52:00Z,2026-04-07T13:08:00Z,2026-04-07T13:54:00Z,team-01,finetune,vision,16,2,48,60,46,low,completed,gpu-node-08|gpu-node-05,196,success,45,job-00354
2026-04-07T21:51:00Z,2026-04-07T22:21:00Z,2026-04-07T23:22:00Z,team-21,embedding-index,llm,1,1,40,90,61,normal,completed,gpu-node-10,30,success,60,job-00392
2026-04-01T14:05:00Z,2026-04-01T15:17:00Z,2026-04-01T17:11:00Z,team-20,embedding-index,multimodal,16,2,80,120,114,high,completed,gpu-node-01|gpu-node-02,72,success,60,job-00023
2026-04-12T08:03:00Z,2026-04-12T08:35:00Z,2026-04-12T14:56:00Z,team-11,finetune,embedding,2,1,80,360,381,normal,completed,gpu-node-10,32,success,30,job-00627
2026-04-09T11:08:00Z,2026-04-09T12:29:00Z,2026-04-09T14:32:00Z,team-19,rlhf-batch,multimodal,1,1,48,120,123,low,completed,gpu-node-02,81,success,60,job-00468
2026-04-11T03:53:00Z,2026-04-11T05:39:00Z,2026-04-11T06:27:00Z,team-09,pretrain,embedding,2,1,80,60,48,low,completed,gpu-node-07,106,success,60,job-00576
2026-04-01T10:40:00Z,2026-04-01T11:31:00Z,2026-04-01T15:51:00Z,team-06,evaluation,llm,2,1,40,240,260,normal,completed,gpu-node-04,51,success,30,job-00019
2026-04-03T11:27:00Z,2026-04-03T13:02:00Z,2026-04-03T16:33:00Z,team-11,evaluation,llm,2,1,48,360,211,low,completed,gpu-node-12,95,success,45,job-00115
2026-04-01T20:28:00Z,2026-04-01T21:03:00Z,2026-04-02T01:07:00Z,team-24,evaluation,embedding,1,1,40,180,244,normal,completed,gpu-node-06,35,success,60,job-00042
2026-04-13T18:27:00Z,2026-04-13T18:48:00Z,2026-04-13T20:30:00Z,team-13,embedding-index,multimodal,1,1,40,90,102,high,completed,gpu-node-10,21,success,45,job-00716
2026-04-14T13:40:00Z,2026-04-14T13:47:00Z,2026-04-14T16:45:00Z,team-14,evaluation,llm,1,1,40,180,178,normal,completed,gpu-node-01,7,success,45,job-00754
2026-04-13T04:01:00Z,2026-04-13T04:10:00Z,2026-04-13T06:07:00Z,team-07,batch-inference,llm,2,1,48,90,117,high,completed,gpu-node-05,9,success,45,job-00665
2026-04-08T20:04:00Z,2026-04-08T21:07:00Z,2026-04-08T21:31:00Z,team-02,evaluation,multimodal,8,1,80,30,24,normal,completed,gpu-node-06,63,success,30,job-00438
2026-04-12T02:17:00Z,2026-04-12T03:21:00Z,2026-04-12T04:30:00Z,team-10,embedding-index,embedding,16,2,40,60,69,high,completed,gpu-node-03|gpu-node-06,64,success,45,job-00615
2026-04-01T05:49:00Z,2026-04-01T06:54:00Z,2026-04-01T10:45:00Z,team-10,evaluation,vision,2,1,80,240,231,low,completed,gpu-node-11,65,success,90,job-00008
2026-04-10T06:43:00Z,2026-04-10T07:46:00Z,2026-04-10T10:49:00Z,team-18,batch-inference,embedding,2,1,40,180,183,normal,completed,gpu-node-10,63,success,90,job-00527
2026-04-09T04:28:00Z,2026-04-09T05:04:00Z,2026-04-09T06:48:00Z,team-23,evaluation,llm,2,1,80,120,104,normal,completed,gpu-node-05,36,success,45,job-00454
2026-04-13T06:53:00Z,2026-04-13T07:16:00Z,2026-04-13T15:03:00Z,team-02,finetune,multimodal,1,1,40,480,467,normal,failed,gpu-node-04,23,node_lost,90,job-00675
2026-04-07T04:12:00Z,2026-04-07T05:18:00Z,2026-04-07T06:41:00Z,team-09,finetune,vision,4,1,48,90,83,low,failed,gpu-node-08,66,node_lost,90,job-00342
2026-04-03T02:09:00Z,2026-04-03T02:09:00Z,2026-04-03T03:09:00Z,team-08,evaluation,multimodal,1,1,80,60,60,normal,completed,gpu-node-09,0,success,60,job-00099
2026-04-08T00:14:00Z,2026-04-08T01:00:00Z,2026-04-08T01:34:00Z,team-18,finetune,multimodal,8,1,40,30,34,normal,completed,gpu-node-09,46,success,45,job-00401
2026-04-12T23:34:00Z,2026-04-13T00:33:00Z,2026-04-13T02:21:00Z,team-14,embedding-index,embedding,16,2,80,120,108,high,completed,gpu-node-07|gpu-node-12,59,success,30,job-00657
2026-04-11T14:35:00Z,2026-04-11T15:37:00Z,2026-04-11T16:59:00Z,team-16,evaluation,vision,1,1,80,180,82,low,completed,gpu-node-09,62,success,90,job-00597
2026-04-10T17:08:00Z,2026-04-10T17:46:00Z,2026-04-10T19:34:00Z,team-20,embedding-index,llm,2,1,80,180,108,low,completed,gpu-node-04,38,success,90,job-00548
2026-04-07T00:06:00Z,2026-04-07T01:32:00Z,2026-04-07T07:42:00Z,team-15,finetune,embedding,8,1,40,480,370,normal,completed,gpu-node-01,86,success,30,job-00333
2026-04-11T14:48:00Z,2026-04-11T18:47:00Z,2026-04-12T02:00:00Z,team-21,finetune,multimodal,16,2,80,480,433,low,completed,gpu-node-01|gpu-node-03,239,success,30,job-00599
2026-04-03T18:46:00Z,2026-04-03T19:43:00Z,2026-04-04T10:16:00Z,team-03,evaluation,vision,2,1,48,720,873,normal,completed,gpu-node-05,57,success,60,job-00129
2026-04-06T11:43:00Z,2026-04-06T13:10:00Z,2026-04-06T19:16:00Z,team-19,embedding-index,vision,8,1,48,480,366,normal,completed,gpu-node-09,87,success,45,job-00298
2026-04-13T08:21:00Z,2026-04-13T08:42:00Z,2026-04-13T18:04:00Z,team-20,evaluation,vision,4,1,40,480,562,high,completed,gpu-node-02,21,success,30,job-00677
2026-04-09T08:57:00Z,2026-04-09T10:01:00Z,2026-04-09T10:59:00Z,team-03,finetune,llm,2,1,80,60,58,normal,completed,gpu-node-04,64,success,60,job-00466
2026-04-13T15:18:00Z,2026-04-13T16:41:00Z,2026-04-14T08:35:00Z,team-09,finetune,multimodal,4,1,80,720,954,low,completed,gpu-node-11,83,success,60,job-00708
2026-04-08T19:35:00Z,2026-04-08T20:29:00Z,2026-04-08T22:41:00Z,team-10,batch-inference,vision,4,1,40,120,132,normal,completed,gpu-node-07,54,success,30,job-00435
2026-04-01T14:56:00Z,2026-04-01T16:35:00Z,2026-04-01T19:48:00Z,team-09,finetune,multimodal,1,1,40,240,193,low,completed,gpu-node-07,99,success,30,job-00026
2026-04-10T08:01:00Z,2026-04-10T08:34:00Z,2026-04-10T09:47:00Z,team-22,pretrain,llm,2,1,80,60,73,normal,completed,gpu-node-02,33,success,30,job-00528
2026-04-14T04:35:00Z,2026-04-14T11:00:00Z,2026-04-14T13:08:00Z,team-01,rlhf-batch,embedding,32,4,48,120,128,low,completed,gpu-node-06|gpu-node-11|gpu-node-04|gpu-node-10,385,success,60,job-00737
2026-04-14T13:45:00Z,2026-04-14T14:29:00Z,2026-04-14T16:44:00Z,team-05,pretrain,llm,4,1,48,120,135,normal,completed,gpu-node-08,44,success,30,job-00755
2026-04-13T00:28:00Z,2026-04-13T00:32:00Z,2026-04-13T03:09:00Z,team-22,pretrain,multimodal,1,1,48,180,157,normal,canceled,gpu-node-07,4,user_canceled,45,job-00660
2026-04-07T23:11:00Z,2026-04-07T23:11:00Z,2026-04-08T09:18:00Z,team-24,batch-inference,multimodal,1,1,40,360,607,normal,failed,gpu-node-10,0,user_code_error,30,job-00397
2026-04-09T02:34:00Z,2026-04-09T03:30:00Z,2026-04-09T06:27:00Z,team-20,finetune,embedding,1,1,48,180,177,low,completed,gpu-node-11,56,success,45,job-00451
2026-04-08T18:41:00Z,2026-04-08T20:00:00Z,2026-04-08T21:27:00Z,team-14,pretrain,vision,4,1,40,90,87,normal,completed,gpu-node-07,79,success,60,job-00433
2026-04-06T00:30:00Z,2026-04-06T01:35:00Z,2026-04-06T06:12:00Z,team-06,batch-inference,vision,4,1,48,240,277,normal,completed,gpu-node-12,65,success,45,job-00276
2026-04-14T13:15:00Z,2026-04-14T13:39:00Z,2026-04-14T17:02:00Z,team-07,evaluation,vision,1,1,40,240,203,low,completed,gpu-node-01,24,success,30,job-00753
2026-04-08T22:26:00Z,2026-04-09T00:08:00Z,2026-04-09T01:49:00Z,team-09,rlhf-batch,vision,4,1,80,90,101,low,completed,gpu-node-04,102,success,90,job-00442
2026-04-03T10:06:00Z,2026-04-03T11:06:00Z,2026-04-03T14:02:00Z,team-24,embedding-index,vision,2,1,80,180,176,normal,completed,gpu-node-03,60,success,30,job-00113
2026-04-09T02:20:00Z,2026-04-09T03:23:00Z,2026-04-09T14:46:00Z,team-21,batch-inference,multimodal,4,1,80,720,683,normal,completed,gpu-node-01,63,success,90,job-00448
2026-04-11T06:31:00Z,2026-04-11T06:58:00Z,2026-04-11T14:04:00Z,team-01,embedding-index,embedding,2,1,80,480,426,normal,completed,gpu-node-04,27,success,90,job-00582
2026-04-14T20:27:00Z,2026-04-14T23:04:00Z,2026-04-15T00:47:00Z,team-19,finetune,embedding,8,1,40,120,103,low,completed,gpu-node-12,157,success,60,job-00772
2026-04-12T03:48:00Z,2026-04-12T04:05:00Z,2026-04-12T05:09:00Z,team-06,finetune,multimodal,1,1,48,60,64,normal,completed,gpu-node-12,17,success,90,job-00619
2026-04-13T09:57:00Z,2026-04-13T10:49:00Z,2026-04-13T12:24:00Z,team-13,finetune,multimodal,2,1,40,120,95,normal,failed,gpu-node-04,52,node_lost,45,job-00685
2026-04-11T06:30:00Z,2026-04-11T06:53:00Z,2026-04-11T22:02:00Z,team-23,batch-inference,embedding,2,1,40,720,909,high,completed,gpu-node-09,23,success,60,job-00581
2026-04-13T11:16:00Z,2026-04-13T12:15:00Z,2026-04-13T13:07:00Z,team-08,rlhf-batch,embedding,4,1,48,45,52,normal,completed,gpu-node-08,59,success,30,job-00688
2026-04-09T16:29:00Z,2026-04-09T17:43:00Z,2026-04-09T18:43:00Z,team-07,evaluation,multimodal,2,1,48,60,60,normal,completed,gpu-node-10,74,success,30,job-00496
2026-04-03T23:42:00Z,2026-04-04T00:36:00Z,2026-04-04T05:02:00Z,team-22,finetune,llm,4,1,80,240,266,normal,completed,gpu-node-08,54,success,60,job-00142
2026-04-09T23:43:00Z,2026-04-10T00:12:00Z,2026-04-10T08:33:00Z,team-04,batch-inference,multimodal,4,1,80,360,501,high,completed,gpu-node-05,29,success,90,job-00513
2026-04-03T09:50:00Z,2026-04-03T11:34:00Z,2026-04-03T18:27:00Z,team-16,embedding-index,embedding,8,1,40,480,413,normal,completed,gpu-node-08,104,success,90,job-00112
2026-04-13T10:26:00Z,2026-04-13T11:20:00Z,2026-04-13T18:43:00Z,team-13,batch-inference,llm,1,1,40,480,443,normal,completed,gpu-node-07,54,success,60,job-00686
2026-04-14T20:43:00Z,2026-04-14T20:59:00Z,2026-04-14T21:58:00Z,team-07,rlhf-batch,vision,1,1,80,60,59,normal,completed,gpu-node-09,16,success,45,job-00774
2026-04-06T19:14:00Z,2026-04-06T21:18:00Z,2026-04-06T23:07:00Z,team-08,finetune,vision,8,1,40,90,109,low,completed,gpu-node-08,124,success,90,job-00317
2026-04-09T20:09:00Z,2026-04-09T22:31:00Z,2026-04-10T06:29:00Z,team-22,batch-inference,multimodal,16,2,40,480,478,normal,completed,gpu-node-08|gpu-node-07,142,success,60,job-00504
2026-04-06T11:12:00Z,2026-04-06T11:32:00Z,2026-04-06T14:45:00Z,team-06,finetune,embedding,1,1,40,240,193,high,completed,gpu-node-01,20,success,45,job-00295
2026-04-12T08:15:00Z,2026-04-12T09:11:00Z,2026-04-12T09:54:00Z,team-17,finetune,llm,8,1,80,60,43,normal,completed,gpu-node-07,56,success,60,job-00630
2026-04-06T18:31:00Z,2026-04-06T19:59:00Z,2026-04-06T21:11:00Z,team-19,evaluation,multimodal,8,1,80,90,72,low,completed,gpu-node-04,88,success,30,job-00313
2026-04-13T16:42:00Z,2026-04-13T17:30:00Z,2026-04-13T18:15:00Z,team-11,embedding-index,llm,1,1,80,45,45,normal,completed,gpu-node-11,48,success,60,job-00712
2026-04-13T13:53:00Z,2026-04-13T14:35:00Z,2026-04-13T18:15:00Z,team-20,finetune,llm,4,1,40,180,220,normal,completed,gpu-node-05,42,success,60,job-00703
2026-04-09T19:12:00Z,2026-04-09T19:58:00Z,2026-04-10T04:16:00Z,team-17,finetune,multimodal,1,1,48,480,498,normal,completed,gpu-node-02,46,success,90,job-00502
2026-04-13T09:02:00Z,2026-04-13T09:53:00Z,2026-04-13T10:21:00Z,team-18,pretrain,embedding,1,1,48,60,28,low,completed,gpu-node-11,51,success,60,job-00681
2026-04-11T14:35:00Z,2026-04-11T15:09:00Z,2026-04-11T17:18:00Z,team-12,embedding-index,llm,4,1,40,180,129,high,completed,gpu-node-12,34,success,30,job-00598
2026-04-13T05:31:00Z,2026-04-13T06:06:00Z,2026-04-13T07:24:00Z,team-07,finetune,embedding,1,1,80,120,78,normal,canceled,gpu-node-10,35,user_canceled,30,job-00671
2026-04-02T01:36:00Z,2026-04-02T01:52:00Z,2026-04-02T10:30:00Z,team-02,finetune,vision,2,1,40,480,518,high,completed,gpu-node-11,16,success,60,job-00052
2026-04-12T16:55:00Z,2026-04-12T18:12:00Z,2026-04-12T19:17:00Z,team-09,batch-inference,embedding,4,1,80,60,65,normal,completed,gpu-node-10,77,success,60,job-00645
2026-04-02T15:35:00Z,2026-04-02T17:04:00Z,2026-04-03T05:28:00Z,team-01,finetune,vision,4,1,80,720,744,normal,completed,gpu-node-12,89,success,45,job-00079
2026-04-11T11:07:00Z,2026-04-11T11:38:00Z,2026-04-11T21:15:00Z,team-22,finetune,embedding,2,1,40,720,577,normal,failed,gpu-node-11,31,gpu_xid_ecc_error,60,job-00588
2026-04-08T12:27:00Z,2026-04-08T13:15:00Z,2026-04-08T20:05:00Z,team-07,embedding-index,embedding,4,1,40,360,410,normal,completed,gpu-node-08,48,success,45,job-00423
2026-04-01T08:58:00Z,2026-04-01T09:23:00Z,2026-04-01T10:41:00Z,team-07,finetune,llm,2,1,80,60,78,normal,completed,gpu-node-08,25,success,60,job-00015
2026-04-06T17:55:00Z,2026-04-06T18:34:00Z,2026-04-06T20:58:00Z,team-02,evaluation,vision,2,1,40,120,144,low,completed,gpu-node-11,39,success,60,job-00310
2026-04-03T15:43:00Z,2026-04-03T17:21:00Z,2026-04-04T00:16:00Z,team-03,pretrain,multimodal,4,1,48,480,415,low,completed,gpu-node-12,98,success,60,job-00124
2026-04-08T15:46:00Z,2026-04-08T17:00:00Z,2026-04-08T23:24:00Z,team-17,embedding-index,embedding,2,1,40,480,384,normal,completed,gpu-node-07,74,success,90,job-00429
2026-04-11T21:01:00Z,2026-04-11T23:27:00Z,2026-04-12T03:05:00Z,team-08,finetune,llm,8,1,40,180,218,low,completed,gpu-node-09,146,success,90,job-00606
2026-04-09T15:29:00Z,2026-04-09T17:13:00Z,2026-04-09T18:23:00Z,team-17,finetune,llm,1,1,48,60,70,high,completed,gpu-node-05,104,success,90,job-00487
2026-04-12T05:53:00Z,2026-04-12T07:34:00Z,2026-04-12T10:57:00Z,team-10,finetune,llm,8,1,80,240,203,low,completed,gpu-node-01,101,success,45,job-00623
2026-04-05T19:10:00Z,2026-04-05T20:16:00Z,2026-04-06T04:23:00Z,team-14,finetune,multimodal,4,1,40,480,487,normal,completed,gpu-node-03,66,success,60,job-00262
2026-04-06T00:39:00Z,2026-04-06T04:06:00Z,2026-04-06T09:32:00Z,team-18,embedding-index,embedding,16,2,48,240,326,low,completed,gpu-node-05|gpu-node-01,207,success,30,job-00277
2026-04-03T21:08:00Z,2026-04-03T21:08:00Z,2026-04-03T22:35:00Z,team-12,batch-inference,llm,1,1,48,90,87,low,completed,gpu-node-12,0,success,30,job-00133
2026-04-13T05:01:00Z,2026-04-13T05:26:00Z,2026-04-13T08:43:00Z,team-13,finetune,multimodal,1,1,40,180,197,normal,completed,gpu-node-05,25,success,60,job-00669
2026-04-11T00:05:00Z,2026-04-11T01:21:00Z,2026-04-11T02:56:00Z,team-05,evaluation,embedding,16,2,40,90,95,high,completed,gpu-node-12|gpu-node-10,76,success,45,job-00564
2026-04-07T22:23:00Z,2026-04-07T22:52:00Z,2026-04-08T03:19:00Z,team-14,rlhf-batch,vision,1,1,40,240,267,normal,failed,gpu-node-08,29,cuda_out_of_memory,45,job-00396
2026-04-01T06:18:00Z,2026-04-01T07:14:00Z,2026-04-01T09:23:00Z,team-12,batch-inference,llm,8,1,48,120,129,normal,canceled,gpu-node-11,56,user_canceled,30,job-00009
2026-04-04T02:08:00Z,2026-04-04T02:41:00Z,2026-04-04T03:36:00Z,team-22,batch-inference,embedding,8,1,48,45,55,high,completed,gpu-node-05,33,success,60,job-00149
2026-04-04T16:32:00Z,2026-04-04T17:40:00Z,2026-04-05T06:23:00Z,team-10,pretrain,multimodal,16,2,40,720,763,high,completed,gpu-node-01|gpu-node-04,68,success,45,job-00208
2026-04-09T05:33:00Z,2026-04-09T06:05:00Z,2026-04-09T06:32:00Z,team-11,evaluation,multimodal,1,1,48,30,27,normal,completed,gpu-node-06,32,success,45,job-00459
2026-04-12T07:08:00Z,2026-04-12T07:47:00Z,2026-04-12T09:30:00Z,team-06,batch-inference,multimodal,2,1,80,90,103,normal,completed,gpu-node-09,39,success,30,job-00624
2026-04-02T15:39:00Z,2026-04-02T17:05:00Z,2026-04-02T19:35:00Z,team-20,embedding-index,multimodal,2,1,80,120,150,normal,completed,gpu-node-08,86,success,90,job-00080
